article_id,project_id,user_id,user_type,save_at,share_at,love_at,sad_at,angry_at
84,9,10,tenant,2017-09-07 09:14:48,2017-09-05 20:30:02,,,2018-04-01 12:24:50
84,3,30,owner,,2017-08-11 23:09:39,2017-09-08 01:59:06,,
84,7,30,owner,,2017-06-15 02:01:28,2017-10-30 18:30:27,,
21,3,89,tenant,2017-12-18 21:32:28,,,2017-04-04 20:50:42,
21,9,89,guest,2018-01-15 20:47:08,,2017-09-29 00:38:20,,
21,3,40,owner,2017-11-09 01:04:02,,2017-11-24 10:56:25,,
21,6,40,resident,2017-11-26 07:06:58,,2018-02-24 03:55:33,,
21,3,84,resident,2017-06-03 20:50:05,,,2017-10-09 10:36:16,
21,6,84,resident,2017-05-26 00:52:41,2017-09-14 07:25:59,2017-08-17 02:22:34,,
21,4,84,owner,2017-10-15 06:43:45,2018-01-22 19:22:54,,,2017-05-02 05:16:18
21,3,51,guest,2018-02-19 04:53:06,,,2018-01-21 20:24:05,
21,4,51,guest,2018-04-01 21:15:26,2017-11-18 06:54:17,,,2017-06-30 09:41:03
21,9,51,guest,,2017-04-25 06:59:00,,2017-10-19 20:38:11,
21,3,28,guest,2017-07-26 14:52:13,,,,2017-04-11 15:07:32
21,6,28,owner,2017-07-28 08:48:13,2017-12-12 09:15:04,,,2017-04-04 20:44:56
1,3,41,resident,,2017-10-18 08:12:22,,,2018-02-02 04:29:20
1,3,40,owner,,2017-04-18 04:59:48,,,2018-01-18 06:58:36
1,6,40,resident,2017-10-27 01:09:31,,,,2018-01-04 20:52:55
1,3,28,guest,2018-01-31 17:48:41,,2018-02-12 05:00:26,,
1,3,28,guest,,,,2018-02-05 00:38:06,
1,6,28,owner,,,,2018-03-13 02:51:42,
1,6,28,owner,,,,,2017-06-25 11:15:48
1,5,28,tenant,,,2017-10-17 16:12:43,,
1,5,28,tenant,2017-07-12 11:57:19,,2018-03-31 15:09:36,,
88,3,67,tenant,,,,,2018-01-27 20:53:25
88,3,67,tenant,2017-10-11 10:18:43,,2017-07-26 13:30:46,,
88,3,67,tenant,,2018-01-07 03:45:31,,,2018-03-30 02:28:20
88,7,67,resident,,2017-09-16 02:22:36,2017-04-28 15:26:15,,
88,7,67,resident,,,,2017-09-17 14:55:11,
88,7,67,resident,2018-02-17 04:32:41,,,,2018-02-24 22:36:37
88,3,51,guest,2018-01-07 07:49:32,,,,2017-06-26 21:23:27
88,7,51,guest,,2017-06-13 21:35:02,2017-09-20 06:12:10,,
88,5,51,owner,2017-12-26 06:26:45,2017-12-17 00:15:03,,,2018-04-08 00:20:23
15,3,28,guest,,2018-04-03 10:55:42,,,2018-02-07 10:37:33
15,6,28,owner,2018-02-15 02:18:33,2018-03-24 18:15:12,2018-01-29 00:09:48,,
15,5,28,tenant,,2017-07-13 13:06:02,,,2018-03-12 14:03:24
58,3,21,resident,,2017-04-09 08:31:12,2018-02-21 18:22:49,,
86,3,21,resident,,,,,2017-12-17 10:37:25
86,3,51,guest,2018-02-14 23:18:17,,2017-12-13 12:23:12,,
86,3,51,guest,,,2017-04-06 07:23:04,,
86,5,51,owner,,,,,2018-03-19 03:29:18
86,5,51,owner,,,,,2017-11-28 11:20:52
86,4,51,guest,,,,2017-07-17 13:41:09,
86,4,51,guest,,,2018-02-27 18:50:38,,
86,9,51,guest,2017-06-14 08:49:54,2017-04-30 18:48:51,,2017-11-10 23:07:20,
86,9,51,guest,2017-05-02 19:29:33,2018-04-06 19:44:20,,2017-12-20 16:49:45,
95,3,51,guest,2018-03-02 16:31:40,,,,2018-02-01 14:37:21
95,3,51,guest,,2017-12-08 00:58:46,,,2017-12-19 15:17:39
95,3,51,guest,2017-06-04 02:01:11,2017-08-24 08:24:19,,2017-12-24 01:07:54,
95,3,51,guest,,,,,2017-07-04 00:34:14
95,7,51,guest,2018-02-06 15:46:41,,2017-11-18 17:39:59,,
95,7,51,guest,,2017-04-22 09:00:01,2017-04-11 19:04:45,,
95,7,51,guest,,,2017-05-03 12:29:46,,
95,7,51,guest,,,,,2018-03-19 18:34:14
95,5,51,owner,2018-03-26 00:00:06,,2018-02-26 20:13:54,,
95,5,51,owner,2018-02-24 04:24:44,,2018-01-25 07:11:24,,
95,5,51,owner,,,,2017-08-26 02:44:56,
95,5,51,owner,2017-06-28 12:37:05,,2017-05-16 10:00:08,,
95,9,51,guest,2017-07-15 04:03:37,2017-06-27 09:16:33,2017-06-06 10:47:16,,
95,9,51,guest,,2017-06-05 13:45:34,,2017-12-31 13:12:15,
95,9,51,guest,,2017-04-27 23:28:06,,,2018-02-03 02:39:59
95,9,51,guest,2018-02-22 21:15:36,,2018-01-18 08:32:52,,
95,3,28,guest,,,2018-03-06 08:48:10,,
95,3,28,guest,,,2017-05-29 01:47:35,,
95,5,28,tenant,,2017-12-01 07:24:26,,2017-06-03 11:50:51,
95,5,28,tenant,2017-08-26 01:15:55,,2018-03-25 19:10:15,,
67,3,89,tenant,2018-03-17 08:40:28,,,,2017-11-29 21:38:06
67,3,89,tenant,2017-12-12 12:53:55,,,,2017-06-17 09:04:23
67,3,89,tenant,,,,,2017-10-21 02:58:49
67,9,89,guest,2018-01-14 11:32:10,2018-03-17 07:18:22,2017-05-12 20:02:46,,
67,9,89,guest,,,,,2017-12-31 03:15:20
67,9,89,guest,,,,,2017-05-03 18:05:01
67,3,41,resident,2018-02-25 14:11:09,,2017-11-23 18:07:43,,
67,3,67,tenant,,,,,2017-12-03 19:55:37
67,9,67,resident,,2017-05-24 00:06:57,,2017-08-11 10:54:52,
67,3,58,guest,,,,2018-02-23 16:20:43,
67,9,58,tenant,2017-10-09 11:39:34,2018-01-27 22:26:47,,2017-07-28 22:45:10,
18,3,41,resident,2017-04-18 22:18:38,2017-06-13 01:28:42,,2017-08-30 09:48:35,
18,4,41,owner,2017-05-12 05:25:42,2017-04-30 21:53:41,2017-10-27 01:42:07,,
18,3,68,guest,2018-01-11 17:14:21,,,,2017-09-21 03:25:10
18,3,68,guest,,2017-08-28 01:51:56,,2018-03-31 18:55:26,
18,5,68,tenant,2017-06-19 23:30:07,2017-05-06 10:00:33,,,2017-07-15 10:02:40
18,5,68,tenant,,2017-04-25 10:49:24,2018-01-08 02:31:09,,
18,4,68,tenant,2017-04-15 18:02:42,,2017-10-16 07:02:12,,
18,4,68,tenant,2017-09-03 12:02:17,2017-09-17 08:10:42,,,2017-10-11 13:00:26
18,1,68,resident,2018-03-11 22:03:38,2018-01-29 05:21:49,2017-11-13 19:28:04,,
18,1,68,resident,2017-07-31 13:19:52,2017-12-02 06:24:54,,2017-07-27 16:58:33,
18,3,23,owner,,,2017-06-13 05:16:27,,
18,7,23,resident,,,,,2017-11-13 15:16:54
18,1,23,tenant,2017-09-02 03:51:00,,,,2017-10-22 14:14:41
18,3,51,guest,2018-02-08 19:54:40,2017-04-29 21:06:21,,2018-03-12 15:38:30,
18,3,51,guest,,2017-04-12 17:10:16,,,2017-07-27 07:08:16
18,7,51,guest,2017-05-20 02:41:07,2018-02-27 00:36:35,,,2017-07-25 01:39:05
18,7,51,guest,2017-04-17 23:43:39,2018-02-14 13:06:06,,2017-09-28 11:58:46,
18,5,51,owner,2018-04-06 02:25:55,,,2018-03-24 01:04:18,
18,5,51,owner,2017-05-15 11:24:39,,,2017-12-01 22:52:24,
18,4,51,guest,2018-04-08 22:33:53,,,,2017-07-15 14:27:23
18,4,51,guest,2017-07-02 19:52:01,2017-06-21 14:07:53,,,2017-09-30 02:30:41
18,9,51,guest,2017-11-13 14:52:09,2017-09-12 18:00:12,,,2017-08-19 18:48:03
18,9,51,guest,2018-01-08 05:41:10,2018-03-25 14:19:21,,,2018-03-20 07:19:37
18,3,30,owner,2018-02-07 03:55:21,,,2018-03-23 18:21:54,
18,3,30,owner,2017-09-20 03:21:16,,,2017-09-13 15:48:26,
18,7,30,owner,,,,2017-06-28 22:31:56,
18,7,30,owner,2018-01-21 13:47:30,,2017-08-22 10:53:28,,
47,3,68,guest,,,,,2018-03-31 13:44:29
47,3,68,guest,,,,2017-12-24 21:04:25,
47,3,68,guest,2018-03-03 19:46:05,2017-07-16 11:55:56,2018-01-28 05:12:56,,
47,3,68,guest,2018-02-03 05:00:22,2017-05-04 01:39:55,,,2017-09-09 16:22:20
47,5,68,tenant,,,,2017-09-27 19:21:17,
47,5,68,tenant,2017-12-21 15:48:45,2017-07-09 13:23:37,,2017-06-29 14:45:19,
47,5,68,tenant,2017-11-21 19:27:30,2017-08-01 02:46:10,,2018-03-30 07:52:24,
47,5,68,tenant,2018-01-31 04:47:26,,2017-08-10 03:29:15,,
47,4,68,tenant,2017-09-30 16:54:15,2018-01-19 06:41:10,2017-10-09 11:49:46,,
47,4,68,tenant,,,,2017-08-11 07:16:47,
47,4,68,tenant,,,,2017-11-05 13:58:27,
47,4,68,tenant,2018-02-13 06:54:28,2017-11-15 22:00:01,2018-02-19 03:26:43,,
47,1,68,resident,,,,,2017-09-20 02:42:29
47,1,68,resident,2017-11-25 15:46:12,2017-12-05 21:21:32,,,2017-04-12 08:43:09
47,1,68,resident,,2017-08-04 11:30:12,,,2017-10-05 06:05:58
47,1,68,resident,,2018-01-21 12:12:43,,,2017-09-20 05:19:40
47,3,13,guest,,2017-05-15 17:21:44,,2017-12-18 02:21:25,
47,6,13,resident,,,2017-06-08 13:09:18,,
47,3,51,guest,,2017-05-20 16:15:26,2018-04-01 10:21:01,,
47,3,51,guest,,2017-07-20 21:38:06,,2017-12-24 23:32:29,
47,7,51,guest,,,2018-01-25 08:32:33,,
47,7,51,guest,,2017-10-27 19:41:58,,2017-08-15 10:01:35,
47,5,51,owner,2017-11-06 05:09:32,,,,2017-04-23 15:20:24
47,5,51,owner,2017-08-21 10:24:25,,2018-01-23 19:57:39,,
47,4,51,guest,2018-01-19 06:07:12,,2017-06-13 11:53:57,,
47,4,51,guest,,2017-07-19 22:37:24,,2018-01-14 09:49:41,
47,3,28,guest,,,,2017-08-11 14:25:07,
47,6,28,owner,2017-05-12 03:23:26,2018-01-03 19:44:19,,2017-12-22 17:42:45,
47,5,28,tenant,,,2017-08-23 22:47:59,,
38,3,12,guest,2018-02-14 12:28:21,,,,2017-04-17 00:15:30
38,3,67,tenant,,2017-11-10 09:49:10,,2018-02-22 10:05:00,
38,7,67,resident,2018-02-20 07:29:00,,2018-01-06 23:49:45,,
38,9,67,resident,,,,2017-04-30 03:18:06,
38,3,22,tenant,2017-04-25 01:43:54,2017-04-16 01:45:12,,,2018-03-09 07:07:20
38,5,22,guest,2018-03-07 07:01:13,,,,2018-03-29 18:28:47
38,1,22,tenant,2017-11-15 16:50:57,,,,2018-03-23 17:00:32
38,9,22,resident,2017-05-11 09:35:26,2018-03-12 16:22:20,,,2017-11-03 11:41:15
38,3,58,guest,,,,,2017-08-10 18:53:46
38,9,58,tenant,,2017-10-11 22:11:06,2017-11-25 18:55:47,,
38,3,4,resident,,2017-07-25 04:51:31,,2017-11-17 16:22:33,
38,1,4,resident,2018-03-16 20:08:45,2018-01-06 01:52:47,,2017-05-02 19:28:27,
38,9,4,resident,,2018-01-29 13:31:34,2017-12-23 07:15:56,,
13,3,89,tenant,2017-06-22 16:05:13,,,,2017-08-06 07:33:04
13,9,89,guest,,,2017-09-29 03:43:22,,
13,3,40,owner,2017-04-22 07:17:29,,,2017-06-21 17:36:11,
13,6,40,resident,2017-07-13 18:48:13,2017-05-23 00:03:57,2017-07-13 00:34:47,,
13,3,67,tenant,2017-07-07 16:33:14,2017-11-21 07:18:17,,2017-08-29 15:46:44,
13,3,67,tenant,2018-04-02 16:46:53,,,2017-08-25 05:52:12,
13,7,67,resident,2018-01-20 23:35:43,,2018-04-02 08:48:21,,
13,7,67,resident,,,,2017-07-23 20:26:39,
13,9,67,resident,,,,,2017-04-27 03:51:53
13,9,67,resident,,2017-06-21 14:14:24,,2017-12-01 20:11:30,
13,3,58,guest,2017-04-11 14:14:32,,,2017-08-19 18:20:09,
13,9,58,tenant,2017-07-14 06:12:53,,,2017-08-19 20:05:00,
13,3,21,resident,2017-09-05 08:50:31,,2017-07-11 07:33:38,,
61,3,89,tenant,2018-02-14 06:11:48,2017-12-27 06:36:39,,2018-02-27 08:10:41,
61,9,89,guest,,,2018-03-13 05:03:12,,
61,3,41,resident,,,,2017-07-01 14:41:10,
61,3,23,owner,,,,,2017-09-22 03:13:43
61,7,23,resident,,,,2017-05-22 12:02:09,
61,1,23,tenant,,2017-12-07 09:33:37,,2017-06-21 03:10:41,
61,3,21,resident,2017-12-22 06:07:20,2017-12-08 10:21:30,2017-06-12 01:38:28,,
85,3,85,resident,2017-08-22 06:35:43,,,2017-07-11 12:25:20,
85,3,85,resident,2017-10-20 12:56:07,,,,2018-02-10 13:43:48
85,1,85,owner,,,,2017-04-28 06:31:45,
85,1,85,owner,2017-10-03 17:53:44,2017-10-04 00:46:30,,2017-04-19 08:48:05,
85,3,67,tenant,2017-08-13 18:36:09,,2018-01-12 04:50:46,,
85,3,22,tenant,,,,,2017-09-19 00:18:59
85,1,22,tenant,2018-03-03 14:38:53,2018-02-08 03:00:13,,,2018-03-01 19:11:01
85,3,10,owner,2018-03-24 15:02:04,2017-05-21 07:17:40,,,2018-04-10 23:00:57
85,1,10,owner,2017-06-02 10:29:46,,,2017-07-03 05:17:01,
85,3,51,guest,,,,2017-08-23 17:36:03,
85,3,51,guest,2018-04-10 14:58:49,,2018-03-27 10:46:28,,
85,4,51,guest,,,,,2017-04-21 00:04:59
85,4,51,guest,,2017-11-03 15:31:14,,,2017-08-08 03:56:59
35,3,89,tenant,,2018-02-18 09:50:59,2017-05-16 09:32:49,,
35,9,89,guest,,2017-09-01 08:14:26,2017-10-23 18:31:02,,
35,3,85,resident,,2017-10-28 20:14:46,2017-08-02 11:26:53,,
35,3,85,resident,2017-05-30 10:14:54,,2017-08-21 18:36:55,,
35,3,85,resident,2018-01-13 08:32:17,,,2017-08-31 01:24:12,
35,7,85,owner,2017-05-28 10:32:45,2017-11-14 20:56:59,,2018-03-21 00:59:48,
35,7,85,owner,,,2017-11-13 16:16:02,,
35,7,85,owner,,2018-02-10 20:12:28,2017-04-07 19:36:25,,
35,1,85,owner,,2017-05-27 12:06:25,2017-10-11 01:36:45,,
35,1,85,owner,2017-06-22 07:41:28,,2017-10-26 15:35:08,,
35,1,85,owner,2017-10-05 13:29:47,,,,2017-09-09 21:22:19
35,3,68,guest,2017-08-18 17:39:32,2017-07-13 12:25:08,2017-10-03 03:35:51,,
35,5,68,tenant,2017-11-15 06:53:57,2017-10-19 12:36:12,,2017-10-12 00:46:40,
35,4,68,tenant,2017-07-05 21:55:34,2017-09-13 12:01:48,2017-06-25 09:47:55,,
35,1,68,resident,2017-12-18 02:08:34,2018-01-01 13:47:40,2017-08-04 15:19:03,,
35,3,12,guest,2017-07-30 14:43:46,,2018-03-22 15:19:51,,
35,3,23,owner,2017-11-10 19:14:33,,,,2017-10-14 20:43:59
35,7,23,resident,,2017-06-19 11:11:58,2017-05-17 15:43:12,,
35,1,23,tenant,2017-08-02 17:55:26,2017-11-06 00:40:05,,2017-06-28 15:45:36,
35,3,22,tenant,,,,,2017-04-27 15:26:58
35,3,22,tenant,2017-11-22 17:51:06,,2017-05-13 11:17:17,,
35,3,22,tenant,2018-03-24 13:38:53,2017-04-12 02:30:29,,2018-03-30 11:22:10,
35,5,22,guest,2017-07-04 00:04:11,,2017-12-19 00:25:51,,
35,5,22,guest,2017-10-08 09:31:03,2018-02-23 14:43:03,,2017-06-15 05:42:44,
35,5,22,guest,,2017-11-14 12:27:19,,,2017-07-23 00:57:22
35,1,22,tenant,2017-08-15 03:14:33,,,2018-02-27 00:30:10,
35,1,22,tenant,2017-06-21 18:12:58,2017-10-20 07:36:04,,2017-04-15 13:47:13,
35,1,22,tenant,2017-12-06 14:27:29,,,,2017-12-23 15:30:39
35,9,22,resident,,,2017-09-28 09:40:26,,
35,9,22,resident,2017-09-23 18:08:59,2017-12-25 16:28:08,,,2017-06-25 01:08:54
35,9,22,resident,2018-03-07 06:39:07,,2017-05-04 09:20:56,,
35,3,10,owner,2017-10-12 04:10:25,2017-06-19 15:23:28,,,2017-07-29 08:16:52
35,3,10,owner,2018-02-23 14:25:53,,,2018-02-14 07:57:12,
35,7,10,owner,,2018-01-03 14:06:49,2018-02-15 21:42:46,,
35,7,10,owner,2017-11-10 09:50:54,,,,2017-10-15 08:32:56
35,1,10,owner,2017-07-27 16:49:07,,2017-08-17 04:45:57,,
35,1,10,owner,2017-06-18 10:59:15,,,,2017-10-22 17:15:13
35,9,10,tenant,,,,,2017-10-31 22:12:16
35,9,10,tenant,2017-06-27 03:30:52,2018-03-27 20:19:24,2018-01-26 12:53:38,,
35,3,13,guest,,,2018-01-27 13:44:08,,
17,3,40,owner,,2017-09-04 02:15:58,,2018-01-26 00:32:28,
17,3,40,owner,2017-06-10 00:43:09,,,,2018-03-18 08:14:31
17,6,40,resident,,2017-05-19 18:55:31,2017-05-19 22:12:24,,
17,6,40,resident,,2017-06-05 05:42:01,2017-09-05 06:21:51,,
17,3,30,owner,2017-06-11 19:45:54,2018-03-08 00:39:01,2018-02-24 07:34:01,,
27,3,41,resident,2017-11-10 08:04:15,2017-12-11 23:17:43,,,2017-10-09 01:26:39
27,4,41,owner,,,,,2017-06-05 08:23:08
27,3,67,tenant,,,,2017-04-08 02:23:16,
45,3,89,tenant,,2017-07-25 00:06:38,2017-09-03 15:33:02,,
45,3,89,tenant,,2017-08-06 05:26:40,,2017-10-10 22:41:02,
45,9,89,guest,,2017-11-10 10:39:40,2017-05-22 12:22:52,,
45,9,89,guest,2017-10-07 00:56:21,2018-01-14 22:47:46,2017-11-11 19:45:00,,
45,3,40,owner,2017-09-28 16:36:04,2017-05-08 12:29:00,,2018-01-06 20:40:38,
45,3,40,owner,2017-10-26 13:14:53,,,2017-05-21 03:09:07,
45,6,40,resident,2017-12-08 20:06:08,,,,2017-11-16 13:27:44
45,6,40,resident,2018-02-23 19:44:07,,,,2017-10-21 02:33:18
45,3,10,owner,,,,,2017-06-28 20:49:59
45,9,10,tenant,,,,,2017-05-17 15:10:31
45,3,28,guest,,,,,2017-09-29 17:29:32
45,6,28,owner,2017-04-14 19:58:44,2017-07-25 10:05:39,2017-07-29 15:05:20,,
73,3,89,tenant,2017-11-11 17:23:17,,2017-10-27 02:13:06,,
73,9,89,guest,2017-04-20 18:52:08,,,2018-03-15 06:38:51,
73,3,68,guest,,,,,2018-02-22 22:47:39
73,5,68,tenant,,2018-03-05 03:59:38,2017-12-23 04:21:32,,
73,3,51,guest,2017-07-13 17:05:05,,,,2017-08-19 03:07:57
73,5,51,owner,,2017-10-23 04:05:42,,2017-06-28 06:14:57,
73,9,51,guest,2018-01-27 05:23:58,2017-08-24 23:08:55,,,2017-05-01 10:51:05
73,3,30,owner,,2018-02-18 04:36:03,2018-03-11 01:18:52,,
4,3,41,resident,2017-12-06 07:46:33,,,2017-09-08 16:07:55,
4,4,41,owner,2017-09-21 18:27:31,,,2017-12-09 07:13:47,
4,3,68,guest,2017-04-16 21:27:39,,2018-02-09 07:10:35,,
4,3,68,guest,2017-07-10 02:46:04,,,,2018-01-08 02:30:50
4,5,68,tenant,,,2017-11-03 15:34:27,,
4,5,68,tenant,,,,,2017-10-24 15:35:50
4,4,68,tenant,2017-12-22 01:11:58,,2018-01-20 16:09:39,,
4,4,68,tenant,2017-07-09 20:23:28,,,,2017-11-03 17:39:15
4,1,68,resident,,2018-01-01 10:42:01,2017-09-17 14:11:47,,
4,1,68,resident,2017-11-08 03:20:44,2017-09-07 20:43:41,,2018-03-13 05:40:48,
4,3,40,owner,2017-05-05 00:34:58,2017-07-02 23:49:02,,2018-01-07 01:21:59,
4,6,40,resident,2017-07-27 04:53:01,2017-07-16 05:08:07,2017-12-10 23:52:43,,
4,3,67,tenant,,2017-06-23 06:18:30,2018-01-17 10:05:53,,
4,9,67,resident,2018-04-03 07:41:36,2017-04-26 01:34:51,,,2017-10-26 13:09:22
4,3,22,tenant,,2017-05-18 06:53:29,2017-04-30 02:10:34,,
4,3,22,tenant,2018-02-01 22:25:27,2017-08-12 19:00:10,2017-05-10 05:52:16,,
4,3,22,tenant,,,,,2017-11-16 23:57:02
4,3,22,tenant,,,,2017-12-07 12:40:00,
4,3,22,tenant,2017-05-07 06:31:28,,,,2017-08-08 03:54:42
4,6,22,resident,2018-01-23 02:14:28,,,,2018-01-17 09:20:42
4,6,22,resident,2018-02-22 00:38:31,2017-08-09 23:00:54,,,2018-03-04 22:10:40
4,6,22,resident,2017-04-14 16:59:22,,,2017-12-29 08:27:50,
4,6,22,resident,2017-09-18 23:44:49,,,2018-03-14 21:38:55,
4,6,22,resident,,,,2017-07-27 04:57:09,
4,5,22,guest,,2017-08-16 00:39:40,,2017-09-22 08:32:40,
4,5,22,guest,,2017-07-28 06:43:49,,2018-03-12 16:07:12,
4,5,22,guest,,2017-10-18 12:23:16,,2018-04-01 01:24:17,
4,5,22,guest,,,2017-08-27 04:24:54,,
4,5,22,guest,,2018-02-05 14:36:15,,2018-03-26 04:12:25,
4,1,22,tenant,,,,,2017-05-07 20:52:27
4,1,22,tenant,,2017-11-21 20:03:42,2017-12-28 13:54:56,,
4,1,22,tenant,2017-05-15 15:29:42,2018-02-21 22:18:36,,,2017-09-19 05:48:05
4,1,22,tenant,2017-11-26 15:20:57,2017-09-11 15:40:01,,,2017-08-30 13:05:42
4,1,22,tenant,,,,2018-03-13 23:23:28,
4,9,22,resident,,,,2017-05-09 09:38:10,
4,9,22,resident,2017-08-16 22:01:41,2018-02-27 02:03:09,2017-07-17 07:37:46,,
4,9,22,resident,,2017-06-02 15:25:49,,,2017-04-21 08:27:31
4,9,22,resident,,,2017-05-28 12:12:03,,
4,9,22,resident,,,2017-11-27 16:05:03,,
4,3,10,owner,2017-08-16 16:41:33,2017-11-06 22:38:21,,2017-11-15 19:30:48,
4,1,10,owner,,,,2018-01-13 19:24:18,
4,9,10,tenant,,,,2018-01-27 00:27:55,
4,3,51,guest,2017-11-25 06:14:03,2018-02-19 21:34:13,2017-08-12 22:17:59,,
4,5,51,owner,2017-10-03 00:02:28,2017-11-22 03:53:37,2018-03-18 19:53:12,,
4,4,51,guest,2017-11-09 21:25:30,,,,2018-03-30 07:32:11
4,9,51,guest,2017-07-16 07:01:03,,2017-08-08 22:46:20,,
4,3,28,guest,,2018-01-26 14:34:45,,,2017-06-19 05:12:13
4,3,28,guest,2018-02-05 13:27:07,2017-06-28 04:54:23,,2018-01-19 07:39:33,
4,6,28,owner,2018-01-19 15:10:33,2017-10-02 10:04:43,,,2017-08-19 02:27:42
4,6,28,owner,2018-03-29 07:14:35,,,,2017-04-20 02:11:13
4,5,28,tenant,,2018-03-21 07:12:33,,,2017-06-01 06:40:20
4,5,28,tenant,2017-05-11 16:03:12,2017-06-30 07:34:40,,,2017-09-09 02:41:11
41,3,40,owner,,2017-07-09 01:16:30,,2017-11-21 20:52:03,
41,6,40,resident,,2017-10-25 18:54:01,,2017-10-04 18:41:08,
41,3,28,guest,,2017-12-24 06:01:17,,2017-06-04 03:30:15,
41,6,28,owner,,,,,2017-10-11 18:49:58
41,5,28,tenant,2017-12-09 02:41:13,,2017-12-01 14:46:09,,
93,3,89,tenant,2017-07-03 11:43:13,2017-09-07 20:14:48,2017-11-01 17:18:09,,
93,3,85,resident,,,,,2017-11-12 09:17:41
93,1,85,owner,2017-11-16 13:24:38,,,2017-10-05 14:20:11,
93,3,84,resident,2017-06-22 13:50:40,2018-03-06 18:14:13,,2017-06-26 14:08:39,
93,3,84,resident,2017-11-11 00:01:33,,2018-01-28 11:01:42,,
93,4,84,owner,2017-04-16 09:07:26,,,2017-12-07 01:54:56,
93,4,84,owner,,2017-09-12 06:35:22,,,2018-03-05 10:40:34
51,3,16,owner,2017-12-09 06:01:17,2017-09-26 21:52:24,2017-06-20 18:09:04,,
51,5,16,resident,,,,,2017-08-02 13:23:37
51,3,41,resident,2017-05-28 16:55:51,,,2017-08-08 15:29:32,
51,4,41,owner,,,2017-07-19 12:07:58,,
51,3,22,tenant,,,,2017-11-19 02:02:36,
51,3,22,tenant,2017-08-27 05:00:50,,2018-02-19 13:00:36,,
51,6,22,resident,,2017-08-14 01:42:41,2017-11-18 15:26:31,,
51,6,22,resident,2017-07-20 15:45:34,2018-03-17 07:28:12,,2018-01-17 14:58:03,
51,5,22,guest,2017-08-21 21:01:02,,,2017-08-11 03:48:27,
51,5,22,guest,2017-10-24 15:43:25,,,2017-10-29 05:19:53,
51,1,22,tenant,,,2017-09-20 22:53:56,,
51,1,22,tenant,2018-01-18 19:20:05,2017-08-09 06:03:00,2018-01-12 10:13:44,,
51,9,22,resident,2017-10-22 02:38:05,2017-04-26 18:22:15,2017-11-11 07:28:28,,
51,9,22,resident,2018-04-04 09:41:31,2018-03-15 13:42:20,2018-02-27 22:38:51,,
51,3,51,guest,2018-04-03 00:04:29,,,,2017-06-13 18:35:38
51,7,51,guest,,2017-12-13 10:11:30,,2017-07-20 02:39:45,
51,5,51,owner,2017-08-31 17:14:13,,2017-10-01 13:26:02,,
51,4,51,guest,2017-10-17 07:47:09,,2018-03-09 12:26:36,,
51,9,51,guest,2017-05-20 19:43:14,,,,2017-09-11 02:27:11
51,3,30,owner,2017-05-07 20:03:29,2018-04-06 21:41:17,,2017-09-25 12:53:23,
51,3,30,owner,,,2017-07-18 16:00:04,,
51,7,30,owner,,2017-04-08 22:53:33,,,2017-09-17 21:23:47
51,7,30,owner,,2018-02-16 14:58:03,,,2017-07-06 19:51:13
51,3,4,resident,,2018-01-12 06:05:02,2018-04-05 04:06:18,,
51,3,4,resident,,,,,2017-06-12 19:57:45
51,6,4,tenant,2017-11-22 09:47:36,2017-04-20 01:27:27,,,2018-02-25 10:34:01
51,6,4,tenant,,,,2018-03-31 22:55:02,
51,1,4,resident,2017-11-15 06:18:37,2017-07-18 13:34:11,2018-02-21 19:32:16,,
51,1,4,resident,2017-12-19 06:14:10,,2017-09-11 18:37:08,,
51,9,4,resident,,2018-03-29 11:30:21,,2017-12-15 16:45:29,
51,9,4,resident,2017-05-23 19:41:47,,2017-11-02 11:37:39,,
72,3,16,owner,,2018-03-15 21:22:40,2017-12-09 13:54:28,,
72,3,41,resident,2018-02-25 11:09:48,2018-01-25 20:53:44,,,2018-04-05 02:45:48
72,3,41,resident,2017-04-27 05:27:52,,,,2017-04-09 17:53:31
72,3,41,resident,,,2017-06-02 23:14:51,,
72,3,84,resident,,2018-02-17 04:38:55,2017-07-29 01:01:32,,
72,3,10,owner,,,2017-08-28 15:02:20,,
72,7,10,owner,2017-09-02 17:05:21,2017-04-15 18:12:27,,,2017-11-12 14:52:30
72,3,30,owner,2018-01-23 21:58:02,2017-05-19 17:01:33,,,2017-04-20 05:39:09
72,3,30,owner,2017-10-30 01:15:16,2018-01-20 09:19:21,2017-07-21 16:32:18,,
72,7,30,owner,,2017-06-16 02:19:13,2017-08-29 20:42:25,,
72,7,30,owner,2018-02-10 23:21:05,,,2017-11-20 16:11:24,
57,3,89,tenant,2017-09-04 08:12:03,2018-04-05 10:01:12,,2018-01-26 18:05:29,
57,3,89,tenant,2018-04-05 19:01:25,,,2017-05-06 16:03:31,
57,9,89,guest,,,,,2017-04-26 11:53:00
57,9,89,guest,,,,2017-05-27 22:14:59,
57,3,51,guest,2017-12-13 05:54:59,2017-12-11 13:36:50,,2017-08-11 15:04:55,
57,3,51,guest,2017-08-07 21:07:07,,,,2017-08-01 22:47:44
57,7,51,guest,,2017-11-17 00:46:28,,2017-11-29 07:11:09,
57,7,51,guest,2017-10-19 05:52:00,,,,2017-08-16 20:26:03
57,5,51,owner,,2017-05-30 19:15:37,,2017-12-13 20:20:20,
